"risk_level","total_transactions"
"-119.040252","1"
"-86.022655","1"
"-78.48369699999999","1"
"-123.785327","1"
"-93.483549","1"
"-96.442487","1"
"-90.661878","1"
"-78.55362","1"
"-97.237685","1"
"-105.922703","1"
"-117.69469199999999","1"
"-74.558012","1"
"-93.40332","1"
"-122.049667","1"
"-75.695757","1"
"-112.13521499999999","1"
"-81.974769","1"
"-81.88081899999999","1"
"-111.250597","1"
"-98.884274","1"
"-89.599947","1"
"-89.14814","1"
"-73.249972","1"
"-98.799453","1"
"-80.697553","1"
"-121.769355","1"
"-73.150828","1"
"-110.571734","1"
"-123.70083600000001","1"
"-73.322564","1"
"-98.1988","1"
"-90.79076500000001","1"
"-71.95529","1"
"-86.619608","1"
"-91.97029","1"
"-89.865561","1"
"-89.871883","1"
"-92.155171","1"
"-73.48270699999999","1"
"-81.50384100000001","1"
"-98.18350600000001","1"
"-86.552972","1"
"-80.548153","1"
"-104.752462","1"
"-80.19324399999999","1"
"-123.32104299999999","1"
"-90.04835200000001","1"
"-94.035342","1"
"-99.33873","1"
"-69.98894","1"
"-90.307162","1"
"-87.518378","1"
"-80.48473","1"
"-99.231939","1"
"-72.17208000000001","1"
"-84.181016","1"
"-74.366564","1"
"-80.48891400000001","1"
"-82.093961","1"
"-123.686085","1"
"-85.209168","1"
"-83.591893","1"
"-90.841254","1"
"-90.209462","1"
"-84.62070899999999","1"
"-90.23192","1"
"-91.669057","1"
"-98.548681","1"
"-93.054112","1"
"-91.449224","1"
"-93.964353","1"
"-90.81036999999999","1"
"-76.86970699999999","1"
"-74.807503","1"
"-79.995387","1"
"-71.06025600000001","1"
"-98.96053","1"
"-79.91810100000001","1"
"-78.09219499999999","1"
"-85.723026","1"
"-95.881725","1"
"-71.507333","1"
"-97.3818","1"
"-96.997804","1"
"-101.263846","1"
"-91.663578","1"
"-71.330469","1"
"-123.165357","1"
"-87.833366","1"
"-80.813787","1"
"-87.44665","1"
"-83.398595","1"
"-91.101506","1"
"-100.72811300000001","1"
"-78.585521","1"
"-86.81421999999999","1"
"-83.467378","1"
"-96.714774","1"
"-70.526685","1"
"-74.269754","1"
"-112.077004","1"
"-89.879141","1"
"-83.667005","1"
"-75.783985","1"
"-110.279843","1"
"-74.65548299999999","1"
"-88.412835","1"
"-94.96137900000001","1"
"-89.42191600000001","1"
"-166.496606","1"
"-76.702843","1"
"-97.221266","1"
"-93.334911","1"
"-106.101226","1"
"-88.71415999999999","1"
"-97.960138","1"
"-105.194976","1"
"-99.218997","1"
"-81.420252","1"
"-111.47540900000001","1"
"-83.418261","1"
"-78.290399","1"
"-91.32678100000001","1"
"-80.306986","1"
"-92.255199","1"
"-80.59531899999999","1"
"-87.369167","1"
"-98.644193","1"
"-79.908337","1"
"-105.53408799999998","1"
"-71.755144","1"
"-83.010323","1"
"-96.478269","1"
"-76.346847","1"
"-83.370868","1"
"-73.187947","1"
"-96.73984","1"
"-78.478566","1"
"-93.723267","1"
"-75.597849","1"
"-120.882727","1"
"-71.462956","1"
"-82.419085","1"
"-80.922122","1"
"-78.468283","1"
"-121.528746","1"
"-80.39421800000001","1"
"-90.553071","1"
"-81.977126","1"
"-72.974313","1"
"-69.14442199999999","1"
"-74.359877","1"
"-82.795888","1"
"-89.226713","1"
"-122.70036599999999","1"
"-80.715488","1"
"-89.349255","1"
"-82.633713","1"
"-87.555176","1"
"-78.197676","1"
"-89.187882","1"
"-81.637999","1"
"-76.42615699999999","1"
"-76.556844","1"
"-81.902917","1"
"-74.20310500000001","1"
"-95.542037","1"
"-110.717132","1"
"-87.415646","1"
"-73.976864","1"
"-88.09796800000001","1"
"-83.682969","1"
"-101.529706","1"
"-86.486538","1"
"-86.41271400000001","1"
"-85.717608","1"
"-86.36573","1"
"-109.151944","1"
"-74.41816700000001","1"
"-68.18839","1"
"-84.363376","1"
"-86.42079","1"
"-76.419935","1"
"-87.956262","1"
"-105.855476","1"
"-89.54712099999999","1"
"-111.74838999999999","1"
"-92.044857","1"
"-96.097388","1"
"-116.19356699999999","1"
"-96.62427199999999","1"
"-121.732805","1"
"-72.127844","1"
"-97.498017","1"
"-155.390897","1"
"-81.145116","1"
"-81.01793","1"
"-98.729185","1"
"-78.193002","1"
"-91.90503299999999","1"
"-88.649787","1"
"-79.447884","1"
"-88.878061","1"
"-82.406823","1"
"-87.825905","1"
"-105.1432","1"
"-94.031653","1"
"-83.261372","1"
"-96.469665","1"
"-77.98431","1"
"-101.185363","1"
"-101.25326899999999","1"
"-79.651488","1"
"-81.45287900000001","1"
"-73.136601","1"
"-79.106563","1"
"-87.187076","1"
"-97.702863","1"
"-97.722059","1"
"-98.729043","1"
"-72.12941500000001","1"
"-105.089401","1"
"-99.591359","1"
"-94.31446","1"
"-76.602132","1"
"-82.673885","1"
"-96.901354","1"
"-91.958968","1"
"-91.117419","1"
"-98.933122","1"
"-92.904802","1"
"-109.125518","1"
"-82.468438","1"
"-72.564334","1"
"-81.074393","1"
"-72.887253","1"
"-72.05147099999999","1"
"-88.404814","1"
"-90.210616","1"
"-97.00425899999999","1"
"-73.289907","1"
"-74.79138","1"
"-99.463587","1"
"-110.41291299999999","1"
"-84.200187","1"
"-117.99252","1"
"-74.607691","1"
"-84.574504","1"
"-83.137119","1"
"-81.542381","1"
"-74.175265","1"
"-82.931517","1"
"-82.628599","1"
"-105.381849","1"
"-76.673389","1"
"-110.5549","1"
"-87.03779899999999","1"
"-80.823693","1"
"-100.90688399999999","1"
"-74.162676","1"
"-91.485361","1"
"-87.507852","1"
"-98.352197","1"
"-96.25149499999999","1"
"-90.540126","1"
"-91.71328100000001","1"
"-92.745982","1"
"-85.315209","1"
"-87.61672","1"
"-84.32589899999999","1"
"-88.216273","1"
"-111.065142","1"
"-121.62693700000001","1"
"-83.397515","1"
"-72.142635","1"
"-87.031769","1"
"-87.089961","1"
"-95.205923","1"
"-82.126692","1"
"-118.79160700000001","1"
"-77.39236899999999","1"
"-87.79061899999999","1"
"-98.508705","1"
"-81.608716","1"
"-71.56358399999999","1"
"-74.905754","1"
"-97.764368","1"
"-76.876111","1"
"-73.987166","1"
"-71.649188","1"
"-82.34074","1"
"-91.67599","1"
"-98.658206","1"
"-92.42100699999999","1"
"-93.422154","1"
"-73.787769","1"
"-84.761011","1"
"-91.272501","1"
"-111.94161299999999","1"
"-86.935762","1"
"-72.516458","1"
"-84.274776","1"
"-92.48349300000001","1"
"-73.243853","1"
"-80.426292","1"
"-88.384757","1"
"-91.086106","1"
"-93.860237","1"
"-95.90357900000001","1"
"-71.467952","1"
"-82.214056","1"
"-97.000028","1"
"-81.34734499999999","1"
"-121.95588400000001","1"
"-96.694467","1"
"-83.22088000000001","1"
"-89.716447","1"
"-97.429208","1"
"-103.556904","1"
"-99.082646","1"
"-84.959438","1"
"-89.397062","1"
"-73.640793","1"
"-93.54600500000001","1"
"-75.187611","1"
"-85.865266","1"
"-87.765952","1"
"-82.728492","1"
"-121.89923200000001","1"
"-88.87463100000001","1"
"-122.66488400000001","1"
"-69.937403","1"
"-81.955188","1"
"-101.386174","1"
"-93.825603","1"
"-90.366792","1"
"-122.64371899999999","1"
"-98.379683","1"
"-90.85404100000001","1"
"-98.078091","1"
"-80.254857","1"
"-85.15433399999999","1"
"-89.51395600000001","1"
"-82.115941","1"
"-87.822857","1"
"-79.25519","1"
"-100.02563","1"
"-86.818343","1"
"-89.17331","1"
"-90.610609","1"
"-95.465305","1"
"-107.40718899999999","1"
"-121.49911399999999","1"
"-85.90323199999999","1"
"-78.796347","1"
"-98.75505799999999","1"
"-86.05869399999999","1"
"-88.30049","1"
"-70.947062","1"
"-70.776414","1"
"-72.736639","1"
"-82.812405","1"
"-118.184529","1"
"-90.828361","1"
"-72.484491","1"
"-85.912972","1"
"-100.09633199999999","1"
"-91.76262","1"
"-109.18575200000001","1"
"-74.67871","1"
"-91.772467","1"
"-91.344576","1"
"-90.324337","1"
"-80.328047","1"
"-91.03158499999999","1"
"-77.032854","1"
"-79.787191","1"
"-91.994522","1"
"-96.007695","1"
"-89.65398499999999","1"
"-82.527866","1"
"-86.890359","1"
"-122.04271000000001","1"
"-89.391888","1"
"-115.73249299999999","1"
"-96.38887","1"
"-95.74583100000001","1"
"-88.644368","1"
"-97.60668199999999","1"
"-89.312489","1"
"-98.350557","1"
"-89.896582","1"
"-85.27344699999999","1"
"-154.674106","1"
"-83.669962","1"
"-83.22128000000001","1"
"-71.82843299999999","1"
"-90.535836","1"
"-98.788555","1"
"-93.629007","1"
"-97.993045","1"
"-72.61090300000001","1"
"-87.108618","1"
"-78.627675","1"
"-83.173608","1"
"-88.541724","1"
"-74.15825699999999","1"
"-80.35115","1"
"-97.195564","1"
"-101.073359","1"
"-82.256737","1"
"-98.415933","1"
"-86.8267","1"
"-84.183897","1"
"-91.61600200000001","1"
"-81.789017","1"
"-82.169779","1"
"-89.700637","1"
"-73.439145","1"
"-79.172241","1"
"-75.194773","1"
"-88.412056","1"
"-92.065043","1"
"-97.11166300000001","1"
"-123.9432","1"
"-79.618421","1"
"-90.970293","1"
"-90.757384","1"
"-109.85436100000001","1"
"-83.009501","1"
"-85.692293","1"
"-106.75425800000001","1"
"-82.198913","1"
"-124.20031599999999","1"
"-78.516345","1"
"-98.299334","1"
"-72.804851","1"
"-95.945126","1"
"-93.424959","1"
"-79.01791899999999","1"
"-83.821348","1"
"-122.96971","1"
"-104.53372399999999","1"
"-75.14415600000001","1"
"-83.240156","1"
"-81.512636","1"
"-84.497007","1"
"-81.859314","1"
"-86.322818","1"
"-90.133724","1"
"-86.249746","1"
"-80.39601400000001","1"
"-86.51610500000001","1"
"-86.41982800000001","1"
"-154.792881","1"
"-93.414486","1"
"-93.371099","1"
"-75.863373","1"
"-93.52748000000001","1"
"-84.686142","1"
"-81.198515","1"
"-108.820012","1"
"-112.37986699999999","1"
"-82.971089","1"
"-79.400075","1"
"-122.808996","1"
"-84.231095","1"
"-94.003303","1"
"-90.297234","1"
"-95.887238","1"
"-76.357949","1"
"-154.798383","1"
"-90.070537","1"
"-92.48174300000001","1"
"-94.522643","1"
"-74.721304","1"
"-88.112241","1"
"-85.794529","1"
"-90.362285","1"
"-70.914633","1"
"-83.679564","1"
"-93.43103","1"
"-76.673507","1"
"-83.35721600000001","1"
"-111.906208","1"
"-79.76706800000001","1"
"-96.692952","1"
"-82.46526","1"
"-77.590788","1"
"-79.849189","1"
"-76.488399","1"
"-96.77793100000001","1"
"-86.043345","1"
"-104.993618","1"
"-78.16322199999999","1"
"-87.058444","1"
"-165.083469","1"
"-81.623036","1"
"-91.137999","1"
"-99.021176","1"
"-91.607334","1"
"-87.05749499999999","1"
"-99.95118599999999","1"
"-85.928831","1"
"-155.30353300000002","1"
"-83.063202","1"
"-82.277565","1"
"-72.499325","1"
"-74.989343","1"
"-98.65366999999999","1"
"-94.542061","1"
"-87.368096","1"
"-84.106362","1"
"-82.273894","1"
"-86.428884","1"
"-114.25221699999999","1"
"-96.551384","1"
"-73.010299","1"
"-93.058544","1"
"-88.665287","1"
"-103.324798","1"
"-166.141515","1"
"-91.034151","1"
"-125.103126","1"
"-111.80984099999999","1"
"-112.745476","1"
"-91.22842299999999","1"
"-155.313292","1"
"-97.002167","1"
"-82.232173","1"
"-88.633","1"
"-116.824252","1"
"-85.614885","1"
"-82.84608","1"
"-89.581221","1"
"-97.848118","1"
"-98.897839","1"
"-107.24731899999999","1"
"-81.40862299999999","1"
"-97.088383","1"
"-90.548346","1"
"-99.26246","1"
"-86.106645","1"
"-77.00846899999999","1"
"-75.209436","1"
"-85.83959899999999","1"
"-73.534145","1"
"-95.6247","1"
"-81.625202","1"
"-82.656314","1"
"-83.685165","1"
"-105.579448","1"
"-88.164062","1"
"-110.64161999999999","1"
"-109.199354","1"
"-88.50375799999999","1"
"-123.31443999999999","1"
"-69.241163","1"
"-81.657655","1"
"-70.06325799999999","1"
"-74.69793","1"
"-90.413706","1"
"-75.38457","1"
"-90.639566","1"
"-84.24126","1"
"-91.093048","1"
"-87.205703","1"
"-75.791641","1"
"-80.302998","1"
"-90.091321","1"
"-99.685347","1"
"-93.145813","1"
"-75.86494300000001","1"
"-85.720626","1"
"-86.467988","1"
"-106.24601899999999","1"
"-117.585121","1"
"-122.41915900000001","1"
"-87.249326","1"
"-88.85408000000001","1"
"-104.727028","1"
"-97.847169","1"
"-117.934524","1"
"-83.120931","1"
"-107.248299","1"
"-91.64281700000001","1"
"-96.509439","1"
"-88.16285400000001","1"
"-79.863946","1"
"-96.967051","1"
"-110.83760600000001","1"
"-79.726807","1"
"-85.539576","1"
"-95.16315300000001","1"
"-73.027005","1"
"-117.492001","1"
"-122.02129099999999","1"
"-116.6009","1"
"-80.26475","1"
"-72.994271","1"
"-81.404703","1"
"-99.954972","1"
"-90.570228","1"
"-79.551587","1"
"-79.375867","1"
"-89.448934","1"
"-95.658424","1"
"-86.354235","1"
"-73.526382","1"
"-95.39234599999999","1"
"-75.098675","1"
"-107.939403","1"
"-74.620925","1"
"-90.763653","1"
"-91.106962","1"
"-70.587799","1"
"-96.511736","1"
"-78.975764","1"
"-99.725656","1"
"-124.36635700000001","1"
"-93.523725","1"
"-89.747339","1"
"-111.420635","1"
"-85.419578","1"
"-82.226391","1"
"-87.610713","1"
"-86.44581600000001","1"
"-96.254288","1"
"-95.136878","1"
"-75.00409499999999","1"
"-71.380818","1"
"-92.217251","1"
"-105.60377700000001","1"
"-73.939011","1"
"-74.887034","1"
"-73.113575","1"
"-75.746876","1"
"-91.74318199999999","1"
"-88.478893","1"
"-82.021241","1"
"-74.16896700000001","1"
"-82.19310300000001","1"
"-82.087703","1"
"-107.39731100000002","1"
"-86.393676","1"
"-88.601807","1"
"-83.0572","1"
"-74.417331","1"
"-123.09565900000001","1"
"-86.86396500000001","1"
"-81.864645","1"
"-73.511614","1"
"-70.533388","1"
"-87.091009","1"
"-118.138205","1"
"-72.97973499999999","1"
"-90.749144","1"
"-75.61983000000001","1"
"-97.86892900000001","1"
"-85.99011899999999","1"
"-73.81604899999999","1"
"-69.116454","1"
"-82.913596","1"
"-91.926889","1"
"-95.187154","1"
"-75.433595","1"
"-76.94632800000001","1"
"-92.55976899999999","1"
"-94.533811","1"
"-76.113008","1"
"-84.641793","1"
"-98.70647199999999","1"
"-100.817071","1"
"-86.149357","1"
"-89.12469300000001","1"
"-75.241561","1"
"-78.14312199999999","1"
"-79.763826","1"
"-69.073043","1"
"-74.439696","1"
"-96.139414","1"
"-94.212949","2"
"-98.104911","1"
"-87.607739","1"
"-70.480494","1"
"-73.928126","1"
"-106.228044","1"
"-85.88730100000001","1"
"-78.449884","1"
"-124.080968","1"
"-78.544046","1"
"-85.288035","1"
"-92.33935100000001","1"
"-74.744323","1"
"-110.416774","1"
"-82.62983","1"
"-84.51003100000001","1"
"-86.30250799999999","1"
"-83.398611","1"
"-81.10645600000001","1"
"-79.39526500000001","1"
"-83.411541","1"
"-73.289514","1"
"-87.765199","1"
"-89.868501","1"
"-75.881528","1"
"-71.767416","1"
"-114.810616","1"
"-99.09845899999999","1"
"-96.649753","1"
"-83.415772","1"
"-86.61683000000001","1"
"-81.75155699999999","1"
"-93.082713","1"
"-85.362439","1"
"-110.441626","1"
"-97.245215","1"
"-96.122366","1"
"-85.891586","1"
"-108.38733400000001","1"
"-67.583913","1"
"-84.00758499999999","1"
"-86.6038","1"
"-110.940324","1"
"-95.79828","1"
"-97.611857","1"
"-81.962439","1"
"-88.55405","1"
"-95.731877","1"
"-97.770543","1"
"-117.305054","1"
"-95.46125","1"
"-96.341208","1"
"-83.866036","1"
"-82.737752","1"
"-97.79368199999999","1"
"-122.81278","1"
"-82.570737","1"
"-90.846413","1"
"-118.60391100000001","1"
"-87.97012600000001","1"
"-84.069168","1"
"-122.09615600000001","1"
"-100.578727","1"
"-79.010182","1"
"-84.83881","1"
"-89.960922","1"
"-87.911814","1"
"-82.793368","1"
"-73.778541","1"
"-118.304484","1"
"-96.262501","1"
"-87.814084","1"
"-98.974987","1"
"-86.796607","1"
"-96.876873","1"
"-77.596322","1"
"-91.71643900000001","1"
"-75.27006999999999","1"
"-77.637304","1"
"-124.28179499999999","1"
"-83.633907","1"
"-82.81868100000001","1"
"-97.00598199999999","1"
"-155.444083","1"
"-84.38530300000001","1"
"-72.332571","1"
"-92.071706","1"
"-72.417958","1"
"-104.102012","1"
"-93.682526","1"
"-85.01571700000001","1"
"-94.26351899999999","1"
"-75.30165500000001","1"
"-79.571275","1"
"-105.364306","1"
"-76.739485","1"
"-97.42939799999999","1"
"-94.69201600000001","1"
"-94.21888299999999","1"
"-87.02193299999999","1"
"-75.38877600000001","1"
"-85.778735","1"
"-83.65872","1"
"-73.967621","1"
"-122.241223","1"
"-88.615342","1"
"-90.047511","1"
"-156.14074499999998","1"
"-100.48817700000001","1"
"-88.965292","1"
"-89.565027","1"
"-98.245432","1"
"-87.52306899999999","1"
"-120.19040700000001","1"
"-87.393089","1"
"-88.4266","1"
"-93.26131099999999","1"
"-73.104698","1"
"-95.327717","1"
"-110.669445","1"
"-80.88994100000001","1"
"-84.774397","1"
"-165.879843","1"
"-89.192498","1"
"-87.093967","1"
"-79.254015","1"
"-75.985448","1"
"-85.951624","1"
"-89.649002","1"
"-84.65198000000001","1"
"-83.934788","1"
"-85.28523100000001","1"
"-74.906176","1"
"-72.269971","1"
"-91.094036","1"
"-90.883374","1"
"-123.95558700000001","1"
"-91.914949","1"
"-78.660921","1"
"-91.829127","1"
"-80.04620899999999","1"
"-86.155553","1"
"-85.871158","1"
"-92.48946","1"
"-82.149559","1"
"-84.658765","1"
"-87.11852900000001","1"
"-122.37288400000001","1"
"-86.659531","1"
"-70.218749","1"
"-96.585596","1"
"-92.61486500000001","1"
"-109.70448300000001","1"
"-96.53161999999999","1"
"-80.910287","1"
"-95.041607","1"
"-98.210146","1"
"-73.137805","1"
"-100.498521","1"
"-93.30825899999999","1"
"-122.959251","1"
"-93.928324","1"
"-97.367346","1"
"-98.82526999999999","1"
"-80.026274","1"
"-110.494883","1"
"-95.307936","1"
"-110.314231","1"
"-87.09468100000001","1"
"-95.369996","1"
"-73.859537","1"
"-83.465076","1"
"-90.663108","1"
"-91.651747","1"
"-84.175327","1"
"-85.850729","1"
"-85.925375","2"
"-121.977733","1"
"-85.40183","1"
"-105.595375","1"
"-99.587396","1"
"-123.667033","1"
"-83.84076999999999","1"
"-100.598541","1"
"-111.037507","1"
"-90.656253","1"
"-84.938417","1"
"-88.994068","1"
"-111.30674199999999","1"
"-97.87504200000001","1"
"-122.372193","1"
"-74.63300600000001","1"
"-105.63174599999999","1"
"-109.074649","1"
"-93.390975","1"
"-110.905272","1"
"-123.087198","1"
"-98.810466","1"
"-82.575337","1"
"-74.96290400000001","1"
"-88.015738","1"
"-89.1151","1"
"-81.690168","1"
"-72.892528","1"
"-88.087315","1"
"-86.098979","1"
"-99.712098","1"
"-117.68438799999998","1"
"-80.14818299999999","1"
"-82.46051800000001","1"
"-92.838893","1"
"-97.55054399999999","1"
"-88.558493","1"
"-86.849234","1"
"-73.157984","1"
"-124.381553","1"
"-82.409025","1"
"-92.802151","1"
"-90.364823","1"
"-84.066937","1"
"-95.06694399999999","1"
"-88.907404","1"
"-93.14348000000001","1"
"-110.988952","1"
"-73.162964","1"
"-74.031175","1"
"-80.705074","1"
"-85.029728","1"
"-88.948143","1"
"-91.640866","1"
"-86.824338","1"
"-99.714837","1"
"-78.23679399999999","1"
"-87.009353","1"
"-96.373456","1"
"-80.495145","1"
"-88.211048","1"
"-87.32018000000001","1"
"-97.704205","1"
"-119.959405","1"
"-90.349273","1"
"-90.78272","1"
"-71.39115600000001","1"
"-71.679652","1"
"-82.142476","1"
"-118.837947","1"
"-70.352281","1"
"-98.757687","1"
"-82.118923","1"
"-84.091978","1"
"-88.367204","1"
"-122.11048100000001","1"
"-85.856944","1"
"-124.499195","1"
"-111.686447","1"
"-82.853023","1"
"-93.677006","1"
"-86.889703","1"
"-85.032074","1"
"-96.018612","1"
"-84.953854","1"
"-110.716945","1"
"-122.30756699999999","1"
"-75.861487","1"
"-82.78891999999999","1"
"-97.74119","1"
"-76.447705","1"
"-108.492222","1"
"-96.076494","1"
"-86.070348","1"
"-100.73834599999999","1"
"-95.812498","1"
"-73.223504","1"
"-79.543645","1"
"-88.04349599999999","1"
"-73.21352900000001","1"
"-106.040559","1"
"-95.52913199999999","1"
"-75.628237","1"
"-95.190928","1"
"-87.520444","1"
"-82.9808","1"
"-81.37081500000001","1"
"-80.38095200000001","1"
"-82.692784","1"
"-97.775281","1"
"-74.594883","1"
"-79.53087099999999","1"
"-111.47058200000001","1"
"-109.833596","1"
"-84.885288","1"
"-82.064423","1"
"-85.494108","1"
"-90.766633","1"
"-81.524129","1"
"-93.726326","1"
"-98.018055","1"
"-116.74452099999999","1"
"-91.742424","1"
"-75.816895","1"
"-110.651283","1"
"-80.158114","1"
"-72.621663","1"
"-86.878118","1"
"-98.472631","1"
"-98.416193","1"
"-74.90111","1"
"-98.468293","1"
"-76.164162","1"
"-91.787678","1"
"-72.831101","1"
"-73.415617","1"
"-78.181291","1"
"-73.030424","1"
"-83.333471","1"
"-89.116901","1"
"-95.976277","1"
"-110.129525","1"
"-87.181292","1"
"-78.135778","1"
"-95.44920400000001","1"
"-73.349086","1"
"-91.54209","1"
"-95.67514399999999","1"
"-97.324292","1"
"-105.086945","1"
"-104.543695","1"
"-83.231329","1"
"-73.377252","1"
"-72.288993","1"
"-95.27785300000001","1"
"-94.61161700000001","1"
"-86.851202","1"
"-78.352051","1"
"-82.607568","1"
"-77.832927","1"
"-155.929689","1"
"-86.02590699999999","1"
"-83.81289100000001","1"
"-82.586663","1"
"-118.02976799999999","1"
"-89.987509","1"
"-122.95272","1"
"-108.513924","1"
"-82.95957800000001","1"
"-98.044422","1"
"-74.113139","1"
"-87.013397","1"
"-85.000811","1"
"-90.960468","1"
"-73.820379","1"
"-122.805225","1"
"-90.009271","1"
"-108.01049599999999","1"
"-87.022593","1"
"-87.028132","1"
"-98.51375","1"
"-90.169041","1"
"-116.83858300000001","1"
"-94.580888","1"
"-97.313964","1"
"-81.179664","1"
"-89.726686","1"
"-90.92647","1"
"-82.815671","1"
"-84.663533","1"
"-80.95750799999999","1"
"-72.296717","1"
"-86.833658","1"
"-91.07735100000001","1"
"-109.774297","1"
"-105.83485","1"
"-79.881259","1"
"-81.56599399999999","1"
"-86.78745500000001","1"
"-88.208031","1"
"-116.351878","1"
"-86.578681","1"
"-86.366399","1"
"-98.003716","1"
"-106.075778","1"
"-96.20688299999999","1"
"-81.193657","1"
"-91.036866","1"
"-118.48001799999999","1"
"-94.281317","1"
"-82.160601","1"
"-121.76448","1"
"-86.610311","1"
"-86.01828499999999","1"
"-91.209935","1"
"-80.3347","1"
"-82.779836","1"
"-82.77985699999999","1"
"-92.266524","1"
"-84.954651","1"
"-109.799099","1"
"-96.927728","1"
"-79.50794300000001","1"
"-86.775239","1"
"-88.219658","1"
"-79.595145","1"
"-80.46777","1"
"-74.512428","1"
"-75.035073","1"
"-121.17878799999998","1"
"-97.359081","1"
"-81.997242","1"
"-81.132408","1"
"-97.871713","1"
"-77.679261","1"
"-88.369374","1"
"-78.626088","1"
"-86.862953","1"
"-98.637644","1"
"-117.679534","1"
"-70.61496899999999","1"
"-82.527624","1"
"-124.36852900000001","1"
"-154.84918100000002","1"
"-118.02748899999999","1"
"-97.03950400000001","1"
"-82.429126","1"
"-98.577368","1"
"-92.471918","1"
"-72.295822","1"
"-105.74713799999999","1"
"-95.747251","1"
"-117.42498799999998","1"
"-122.93781399999999","1"
"-73.548608","1"
"-97.198737","1"
"-83.128887","1"
"-81.997408","1"
"-89.533822","1"
"-79.737427","1"
"-86.074437","1"
"-94.995576","1"
"-83.518609","1"
"-109.123424","1"
"-93.17953","1"
"-97.407476","1"
"-75.689743","1"
"-118.9383","1"
"-88.475215","1"
"-85.922954","1"
"-106.71029899999999","1"
"-97.536884","1"
"-88.312483","1"
"-75.16521","1"
"-110.248301","1"
"-93.094199","1"
"-86.28568299999999","1"
"-78.5011","1"
"-86.539116","1"
"-94.171892","1"
"-96.65813100000001","1"
"-81.291556","1"
"-89.682819","1"
"-96.79683","1"
"-84.058898","1"
"-81.9481","1"
"-83.077164","1"
"-86.38246600000001","1"
"-98.058853","1"
"-123.432896","1"
"-91.716847","1"
"-83.827087","1"
"-86.3463","1"
"-98.338736","1"
"-98.006258","1"
"-96.537504","1"
"-91.557659","1"
"-92.519261","1"
"-90.93210699999999","1"
"-80.273617","1"
"-80.54129499999999","1"
"-99.54369200000001","1"
"-78.121648","1"
"-87.096723","1"
"-89.72529","1"
"-101.456133","1"
"-109.917363","1"
"-85.990004","1"
"-71.09105600000001","1"
"-98.18521","1"
"-79.315267","1"
"-85.28146600000001","1"
"-96.189308","1"
"-98.828282","1"
"-88.546084","1"
"-124.06582399999999","1"
"-95.649034","1"
"-98.904961","1"
"-97.228387","1"
"-86.968182","1"
"-122.43414299999999","1"
"-85.541651","1"
"-73.614722","1"
"-86.092761","1"
"-75.054092","1"
"-95.18150200000001","1"
"-105.90038700000001","1"
"-98.966438","1"
"-94.42100500000001","1"
"-74.90215400000001","1"
"-97.04218","1"
"-73.422203","1"
"-90.968199","1"
"-82.481071","1"
"-90.923048","1"
"-70.624966","1"
"-76.96985","1"
"-91.271047","1"
"-91.93155300000001","1"
"-78.29018","1"
"-92.37529599999999","1"
"-100.548649","1"
"-73.594197","1"
"-81.17000999999999","1"
"-93.072569","1"
"-71.94601899999999","1"
"-80.27595699999999","1"
"-88.068413","1"
"-89.18034899999999","1"
"-89.0005","1"
"-123.89323","1"
"-76.367203","1"
"-120.30241699999999","1"
"-90.805268","1"
"-100.249824","1"
"-72.689049","1"
"-85.635846","1"
"-84.56907199999999","1"
"-82.128249","1"
"-91.570003","1"
"-83.071329","1"
"-104.237566","1"
"-122.298801","1"
"-91.41153800000001","1"
"-72.417868","1"
"-85.211831","1"
"-91.54481","1"
"-123.60008799999999","1"
"-97.175483","1"
"-85.13397900000001","1"
"-71.472943","1"
"-87.130364","1"
"-122.49795800000001","1"
"-95.506998","1"
"-110.18611100000001","1"
"-87.335909","1"
"-90.147566","1"
"-123.13169599999999","1"
"-82.71844899999999","1"
"-87.429654","1"
"-123.192027","1"
"-84.33326600000001","1"
"-73.43475600000001","1"
"-84.004917","1"
"-96.41239","1"
"-91.089301","1"
"-81.118604","1"
"-77.702326","1"
"-97.03394","1"
"-88.970202","1"
"-91.327759","1"
"-91.937613","1"
"-116.20867700000001","1"
"-123.058399","1"
"-95.941501","1"
"-123.68656399999999","1"
"-67.65227800000001","1"
"-84.954144","1"
"-122.47686599999999","1"
"-124.760681","1"
"-78.01109100000001","1"
"-123.638526","1"
"-82.63855600000001","1"
"-98.600391","1"
"-109.066705","1"
"-74.38653000000001","1"
"-164.901362","1"
"-83.08039000000001","1"
"-96.68084499999999","1"
"-97.93433399999999","1"
"-106.13279399999999","1"
"-88.442296","1"
"-96.56005","1"
"-97.533673","1"
"-95.829868","1"
"-110.86463400000001","1"
"-77.653103","1"
"-93.532551","1"
"-74.718542","1"
"-89.613608","1"
"-83.79824599999999","1"
"-83.103084","1"
"-86.802695","1"
"-71.01426","1"
"-81.20841300000001","1"
"-109.59476200000002","1"
"-106.08483799999999","1"
"-98.700401","1"
"-89.630061","1"
"-77.816266","1"
"-122.57837099999999","1"
"-95.083425","1"
"-96.629483","1"
"-82.640165","1"
"-92.900163","1"
"-89.91476899999999","1"
"-75.049289","1"
"-90.651641","1"
"-81.545361","1"
"-96.41054100000001","1"
"-117.639175","1"
"-93.01904300000001","1"
"-92.70819","1"
"-97.091126","1"
"-80.980528","1"
"-79.18565100000001","1"
"-84.556888","1"
"-87.173358","1"
